,__catalogCourseId,dateStart,pid,id,title,catalogActivationDate,name,description,id,linkedGroup
1831,PSYCH395R,2016-01-01,4kWbcl-2oZ,88c6280b-7294-461d-9472-789f35897645,Directed Study,2016-01-01,PSYCH,Psychology,ed1a8d61-5d90-4af6-bb70-864089df9c2f,578be77af764effe0672e82a
1832,PSYCH435,2016-01-01,NJf-ceb2o-,5fb53ba37cfc690026c9221b,Health Psychology,1970-01-01,PSYCH,Psychology,ed1a8d61-5d90-4af6-bb70-864089df9c2f,578be77af764effe0672e82a
1833,PSYCH445,2017-01-01,E1yqg-3ib,5fb564e323df27002619b19f,Industrial Organizational Psychology,1970-01-01,PSYCH,Psychology,ed1a8d61-5d90-4af6-bb70-864089df9c2f,578be77af764effe0672e82a
1834,PSYCH485,2016-01-01,4JM9g-hiZ,5fb55cfe08c4480026b86c53,Experiencing Research,1970-01-01,PSYCH,Psychology,ed1a8d61-5d90-4af6-bb70-864089df9c2f,578be77af764effe0672e82a
1835,PSYCH498,2016-01-01,4JxMcxbnsZ,ed615b52-afa5-45ac-bd9b-a4d21ce096b2,Internship,2016-01-01,PSYCH,Psychology,ed1a8d61-5d90-4af6-bb70-864089df9c2f,578be77af764effe0672e82a
1836,PTA100,2016-01-01,4kZGce-niW,0cc500f4-487f-4f99-ab49-bf9076f3348a,Introduction to PTA,2016-01-01,PTA,Physical Therapist Assistant,a0fac1a0-4ea4-4c8f-b65d-4e3f6a2d2c66,578be4fbf764effe0672e7fe
1837,PTA105,2020-01-01,4yzz9gZhsW,5c49f9463ad1cc2400d3ddb5,Therapeutic Procedures I,2019-12-01,PTA,Physical Therapist Assistant,a0fac1a0-4ea4-4c8f-b65d-4e3f6a2d2c66,578be4fbf764effe0672e7fe
1838,PTA198,2016-01-01,Ekm5g-3i-,381d6272-e936-4814-867e-0fdf26ce3283,Clinical Externship I,2016-01-01,PTA,Physical Therapist Assistant,a0fac1a0-4ea4-4c8f-b65d-4e3f6a2d2c66,578be4fbf764effe0672e7fe
1839,PTA205,2021-01-01,NJlX5eZ3ib,5e72b924fd399d25006b5d5b,Therapeutic Procedures 2,2020-12-01,PTA,Physical Therapist Assistant,a0fac1a0-4ea4-4c8f-b65d-4e3f6a2d2c66,578be4fbf764effe0672e7fe
1840,PTA210,2016-01-01,Vk-mcgWhsb,ea5139d9-2406-4378-9c7f-491667f4750b,Clinical Pathology,2016-01-01,PTA,Physical Therapist Assistant,a0fac1a0-4ea4-4c8f-b65d-4e3f6a2d2c66,578be4fbf764effe0672e7fe
1841,PTA215,2016-01-01,EJzQqgZ3oW,2ec4210b-1c47-46fc-8bd4-ee1834344d1b,Therapeutic Exercise,2016-01-01,PTA,Physical Therapist Assistant,a0fac1a0-4ea4-4c8f-b65d-4e3f6a2d2c66,578be4fbf764effe0672e7fe
1842,PTA220,2016-01-01,NyNcgWhs-,6e723d88-8843-41e5-ae6d-f03c502c4e1d,Principles of Rehabilitation,2016-01-01,PTA,Physical Therapist Assistant,a0fac1a0-4ea4-4c8f-b65d-4e3f6a2d2c66,578be4fbf764effe0672e7fe
1843,PTA221,2021-01-01,S13pbXlIL,5e72a1c320794a25003255f7,Pediatrics for the Physical Therapist Assistant,2020-12-01,PTA,Physical Therapist Assistant,a0fac1a0-4ea4-4c8f-b65d-4e3f6a2d2c66,578be4fbf764effe0672e7fe
1844,PTA298,2016-01-01,EkgEqeb3ob,ea475591-691c-4781-b5a9-1f0504e4b084,Clinical Externship II,2016-01-01,PTA,Physical Therapist Assistant,a0fac1a0-4ea4-4c8f-b65d-4e3f6a2d2c66,578be4fbf764effe0672e7fe
1845,PTA299,2016-01-01,4kZ4qlb2o-,6c97c3bc-2006-4cc8-b7f8-39f34e2188f2,Seminar,2016-01-01,PTA,Physical Therapist Assistant,a0fac1a0-4ea4-4c8f-b65d-4e3f6a2d2c66,578be4fbf764effe0672e7fe
1846,PTA369,2017-01-01,VJrcxb2oW,58fe72a4915eeb0001558be2,Clinical Kinesiology,2016-01-02,PTA,Physical Therapist Assistant,a0fac1a0-4ea4-4c8f-b65d-4e3f6a2d2c66,578be4fbf764effe0672e7fe
1847,PTA369L,2016-01-01,VkxBqlWhi-,b7d30a99-2451-4ac9-b0f0-adf525b064ee,Clinical Kinesiology Lab,2016-01-01,PTA,Physical Therapist Assistant,a0fac1a0-4ea4-4c8f-b65d-4e3f6a2d2c66,578be4fbf764effe0672e7fe
1848,PUBH132,2022-01-01,Eye1lb3s-,605145c19ac0a0002626cec7,Personal Health and Wellness,2021-12-01,PUBH,Public Health,6054dac9e0cfab0027645e23,5a84c030fdede20001111cc3
1849,PUBH223,2022-01-01,4yebye-niW,605241bfb6b14e002627c62e,Wilderness First Aid,2021-12-01,PUBH,Public Health,6054dac9e0cfab0027645e23,5a84c030fdede20001111cc3
1850,PUBH240,2022-01-01,EkbZJgWhoW,605241f19e38b60027839eae,Introduction to Public Health,2021-12-01,PUBH,Public Health,6054dac9e0cfab0027645e23,5a84c030fdede20001111cc3
1851,PUBH320,2022-01-01,VkemygZnjW,6052426c636fc80027d5de40,Communicable and Non-Communicable Diseases,2021-12-01,PUBH,Public Health,6054dac9e0cfab0027645e23,5a84c030fdede20001111cc3
1852,PUBH354,2022-01-01,BkYrqUtw4,60524310b6b14e002627c66e,Health Disparities,2021-12-01,PUBH,Public Health,6054dac9e0cfab0027645e23,5a84c030fdede20001111cc3
1853,PUBH370,2022-01-01,NJxBJx-2i-,6052433c636fc80027d5de6f,Epidemiology,2021-12-01,PUBH,Public Health,6054dac9e0cfab0027645e23,5a84c030fdede20001111cc3
1854,PUBH381,2022-01-01,rJr7tuLcz,6052435e15a9e500278448e4,Program Evaluation,2021-12-01,PUBH,Public Health,6054dac9e0cfab0027645e23,5a84c030fdede20001111cc3
1855,PUBH390,2022-01-01,NybLye-hsW,6052437c044ce3002670c157,Program Planning/Implementation,2021-12-01,PUBH,Public Health,6054dac9e0cfab0027645e23,5a84c030fdede20001111cc3
1856,PUBH391,2022-01-01,NJwklWhs-,6052439a15a9e500278448ef,Research Methods,2021-12-01,PUBH,Public Health,6054dac9e0cfab0027645e23,5a84c030fdede20001111cc3
1857,PUBH401,2022-01-01,41lw1gbhjW,605243b7b6b14e002627c6b1,Community Health Methods,2021-12-01,PUBH,Public Health,6054dac9e0cfab0027645e23,5a84c030fdede20001111cc3
1858,PUBH420,2022-01-01,N1uJlWniZ,605243d79e38b60027839f13,Health Behavior Theories and Models,2021-12-01,PUBH,Public Health,6054dac9e0cfab0027645e23,5a84c030fdede20001111cc3
1859,PUBH440,2022-01-01,H1CXN4OYz,605243f2636fc80027d5de91,Emergency Management,2021-12-01,PUBH,Public Health,6054dac9e0cfab0027645e23,5a84c030fdede20001111cc3
1860,PUBH460,2022-01-01,VJKkx-njW,605244117468ba0027d15a8e,Drugs of Use and Abuse,2021-12-01,PUBH,Public Health,6054dac9e0cfab0027645e23,5a84c030fdede20001111cc3
1861,PUBH472,2022-01-01,Ey-KyeWho-,6052442c044ce3002670c18f,Health Communications,2021-12-01,PUBH,Public Health,6054dac9e0cfab0027645e23,5a84c030fdede20001111cc3
1862,PUBH480,2022-01-01,Vy5keWhib,605244497404ef00273957ea,International Health,2021-12-01,PUBH,Public Health,6054dac9e0cfab0027645e23,5a84c030fdede20001111cc3
1863,PUBH498R,2022-01-01,H195TPoSu,606ded929906857ce4518eb3,Internship,2021-12-01,PUBH,Public Health,6054dac9e0cfab0027645e23,5a84c030fdede20001111cc3
1864,PUBH499R,2022-01-01,N12ke-hiZ,60524487636fc80027d5deb4,Health Science Practicum,2021-12-01,PUBH,Public Health,6054dac9e0cfab0027645e23,5a84c030fdede20001111cc3
1865,REL100,2019-01-01,E1IIhgnoW,5bfee235ccdad22e0079e286,Introduction to The Church of Jesus Christ of Latter-day Saints,2018-12-23,REL,Religion,5b92bed1a732722e004f19ec,578be78caeb3767907f3b4f5
1866,REL121,2019-01-01,EyxILhxnoW,5b92bf262db1d22e0061ad6c,Book of Mormon,2018-12-21,REL,Religion,5b92bed1a732722e004f19ec,578be78caeb3767907f3b4f5
1867,REL122,2019-01-01,E1ZILng2sW,5b92cd1dd1b9292e00a44a42,Book of Mormon,2018-12-21,REL,Religion,5b92bed1a732722e004f19ec,578be78caeb3767907f3b4f5
1868,REL130,2019-01-01,NJvU3ghs-,5b92cd3e6963e22e004da980,Missionary Preparation,2018-12-21,REL,Religion,5b92bed1a732722e004f19ec,578be78caeb3767907f3b4f5
1869,REL200C,2022-01-01,Nye88hxhiW,602eb8fe63eb6a0026ab688f,The Eternal Family,2021-12-01,REL,Religion,5b92bed1a732722e004f19ec,578be78caeb3767907f3b4f5
1870,REL211,2019-01-01,41ePIhgho-,5b92cd951fe9ab2f00b80200,New Testament,2018-12-21,REL,Religion,5b92bed1a732722e004f19ec,578be78caeb3767907f3b4f5
1871,REL212,2019-01-01,Nku82x2sb,5b92cdb5d1b9292e00a44a4c,New Testament,2018-12-21,REL,Religion,5b92bed1a732722e004f19ec,578be78caeb3767907f3b4f5
1872,REL215,2019-01-01,NyeuU3xnsW,5b92cdd7d1b9292e00a44a4f,Scripture Study,2018-12-21,REL,Religion,5b92bed1a732722e004f19ec,578be78caeb3767907f3b4f5
1873,REL225C,2022-01-01,VkZ_UnxhiZ,602ebb5f32469b00278d59f3,Foundations of the Restoration,2021-12-01,REL,Religion,5b92bed1a732722e004f19ec,578be78caeb3767907f3b4f5
1874,REL234,2019-01-01,N1G_U2g2jZ,5b92ce1a6963e22e004da99b,Preparing for Eternal Marriage,2018-12-21,REL,Religion,5b92bed1a732722e004f19ec,578be78caeb3767907f3b4f5
1875,REL235,2019-01-01,EJuInl3o-,5b92ce3d6963e22e004da9a0,Building an Eternal Marriage,2018-12-21,REL,Religion,5b92bed1a732722e004f19ec,578be78caeb3767907f3b4f5
1876,REL250C,2022-01-01,Eke_Lhe3s-,602ef1bbf3b8a800273b0d5e,Jesus Christ and His Everlasting Gospel,2021-12-01,REL,Religion,5b92bed1a732722e004f19ec,578be78caeb3767907f3b4f5
1877,REL261,2019-01-01,NJtL2l3oW,5b92ce836963e22e004da9a8,Introduction to Family History,2018-12-21,REL,Religion,5b92bed1a732722e004f19ec,578be78caeb3767907f3b4f5
1878,REL275C,2022-01-01,VyY82gniZ,609187681954d158d0eb332e,The Teachings and Doctrine  of the Book of Mormon,2021-12-01,REL,Religion,5b92bed1a732722e004f19ec,578be78caeb3767907f3b4f5
1879,REL301,2019-01-01,N1qInx3jZ,5b92d038d1b9292e00a44a60,Old Testament,2018-12-21,REL,Religion,5b92bed1a732722e004f19ec,578be78caeb3767907f3b4f5
1880,REL302,2019-01-01,NkxcI2lno-,5b92d18cd1b9292e00a44a64,Old Testament,2018-12-21,REL,Religion,5b92bed1a732722e004f19ec,578be78caeb3767907f3b4f5
1881,REL324,2019-01-01,VkbqUnxnjZ,5b92d1b53f58e02e00096f2f,Doctrine and Covenants,2018-12-21,REL,Religion,5b92bed1a732722e004f19ec,578be78caeb3767907f3b4f5
1882,REL325,2019-01-01,VJiU3gho-,5b92d1e3a7f20b2e00fea0f0,Doctrine and Covenants,2018-12-21,REL,Religion,5b92bed1a732722e004f19ec,578be78caeb3767907f3b4f5
1883,REL327,2019-01-01,V1lsU3lnib,5b92d226a569e92e00e23a71,Pearl of Great Price,2018-12-21,REL,Religion,5b92bed1a732722e004f19ec,578be78caeb3767907f3b4f5
1884,REL333,2019-01-01,NJ-iU3x3i-,5b92d254149f4f2e00d4a1e7,Teachings of the Living Prophets,2018-12-21,REL,Religion,5b92bed1a732722e004f19ec,578be78caeb3767907f3b4f5
1885,REL341,2019-01-01,EyMj82x2iW,5b92d2866963e22e004da9b5,Church History,2018-12-21,REL,Religion,5b92bed1a732722e004f19ec,578be78caeb3767907f3b4f5
1886,REL342,2019-01-01,EknLhghiZ,5b92d2ac3f58e02e00096f38,Church History,2018-12-21,REL,Religion,5b92bed1a732722e004f19ec,578be78caeb3767907f3b4f5
1887,REL343,2019-01-01,Ekx2LhgnsZ,5b92d2d1d1b9292e00a44a6c,Church History,2018-12-21,REL,Religion,5b92bed1a732722e004f19ec,578be78caeb3767907f3b4f5
1888,REL345,2019-01-01,E1W3I3l3oW,5b92d2f4a569e92e00e23a7b,Presidents of the Church,2018-12-21,REL,Religion,5b92bed1a732722e004f19ec,578be78caeb3767907f3b4f5
1889,REL351,2019-01-01,NkM3Lhx3sW,5b92d319d1b9292e00a44a6e,World Religions,2018-12-21,REL,Religion,5b92bed1a732722e004f19ec,578be78caeb3767907f3b4f5
1890,REL352,2019-01-01,EypUhxhoZ,5b92d33ea7f20b2e00fea0f9,Christian History,2018-12-21,REL,Religion,5b92bed1a732722e004f19ec,578be78caeb3767907f3b4f5
1891,REL390R,2019-01-01,4yga8nx3sW,5bb3db6e89e98b2e0081ed32,Special Topics in Religion,2018-12-23,REL,Religion,5b92bed1a732722e004f19ec,578be78caeb3767907f3b4f5
1892,REL397,2019-01-01,4kZp83g3jZ,5b92d39174b4692e00072689,Religious Research,2018-12-21,REL,Religion,5b92bed1a732722e004f19ec,578be78caeb3767907f3b4f5
1893,REL404,2019-01-01,VJzpI3lhoZ,5b92d3c9149f4f2e00d4a1f6,Writings of Isaiah,2018-12-21,REL,Religion,5b92bed1a732722e004f19ec,578be78caeb3767907f3b4f5
1894,REL471,2020-01-01,VkgRI2enob,5d51cd002912e2250055ff9e,Methods of Teaching Seminary,2019-12-01,REL,Religion,5b92bed1a732722e004f19ec,578be78caeb3767907f3b4f5
1895,REL475,2019-01-01,Nk-R83xni-,5b92d48aa569e92e00e23a93,Seminary Teaching Seminar,2018-12-21,REL,Religion,5b92bed1a732722e004f19ec,578be78caeb3767907f3b4f5
1896,RM100,2019-01-01,EkWSqe-hsW,5ac2a6c8a112af2e006e754a,Rec Management Orientation,2018-12-21,RM,Recreational Management,a5dfe6ad-c59a-45a5-864b-d1ade24abd2f,578be4fbf764effe0672e7fe
1897,RM123,2019-01-01,NkMH5e-3jW,5abe8af143874f2e009797f8,Basic Skills,2018-12-21,RM,Recreational Management,a5dfe6ad-c59a-45a5-864b-d1ade24abd2f,578be4fbf764effe0672e7fe
1898,RM200,2016-01-01,EJIcgb3sb,4124df98-85a8-4766-9154-597b985635ba,Leadership,2021-12-01,RM,Recreational Management,a5dfe6ad-c59a-45a5-864b-d1ade24abd2f,578be4fbf764effe0672e7fe
1899,RM220,2020-01-01,ryOaRQxof,5c7fedbddeff902400546630,Outdoor Activity Program Leadership ,2019-12-01,RM,Recreational Management,a5dfe6ad-c59a-45a5-864b-d1ade24abd2f,578be4fbf764effe0672e7fe
1900,RM223B,2019-01-01,EkeU5eZhoW,5abe60729b88e92e0014f777,Backpacking,2018-12-21,RM,Recreational Management,a5dfe6ad-c59a-45a5-864b-d1ade24abd2f,578be4fbf764effe0672e7fe
1901,RM223C,2019-01-01,NyZUqx-njW,5abe64f03cd0db2e001263b9,Traditional Camping,2018-12-21,RM,Recreational Management,a5dfe6ad-c59a-45a5-864b-d1ade24abd2f,578be4fbf764effe0672e7fe
1902,RM223D,2019-01-01,NkMLcgZniW,5abe6486a2379c2e008f0c48,Survival,2018-12-21,RM,Recreational Management,a5dfe6ad-c59a-45a5-864b-d1ade24abd2f,578be4fbf764effe0672e7fe
1903,RM223E,2019-01-01,V1D9gWniW,5abe653822179c2e00756682,Mountain Biking,2018-12-21,RM,Recreational Management,a5dfe6ad-c59a-45a5-864b-d1ade24abd2f,578be4fbf764effe0672e7fe
1904,RM223F,2019-01-01,V1lP9eW3ob,5abe641a22179c2e00756679,Rock Climbing,2018-12-21,RM,Recreational Management,a5dfe6ad-c59a-45a5-864b-d1ade24abd2f,578be4fbf764effe0672e7fe
1905,RM223G,2019-01-01,EyWPcgZhsb,5a6248aedb63c72e00be0002,Mountaineering,2018-12-21,RM,Recreational Management,a5dfe6ad-c59a-45a5-864b-d1ade24abd2f,578be4fbf764effe0672e7fe
1906,RM223K,2019-01-01,Vk_9lWhi-,5abe66623cd0db2e001263c0,Outdoor Cooking,2018-12-21,RM,Recreational Management,a5dfe6ad-c59a-45a5-864b-d1ade24abd2f,578be4fbf764effe0672e7fe
1907,RM223L,2019-01-01,E1ed5gZ3jW,59c157f9010d1d0100114e8f,Canyoneering,2018-12-21,RM,Recreational Management,a5dfe6ad-c59a-45a5-864b-d1ade24abd2f,578be4fbf764effe0672e7fe
1908,RM224A,2019-01-01,NJ-Ocxb3i-,5abe66ea3cd0db2e001263c6,Fly Tying,2018-12-21,RM,Recreational Management,a5dfe6ad-c59a-45a5-864b-d1ade24abd2f,578be4fbf764effe0672e7fe
1909,RM224C,2019-01-01,Eyt5xZhiW,5abe6810a2379c2e008f0c5d,Canoeing,2018-12-21,RM,Recreational Management,a5dfe6ad-c59a-45a5-864b-d1ade24abd2f,578be4fbf764effe0672e7fe
1910,RM225A,2019-01-01,Nyqclb3jW,5abe89ea43874f2e009797e3,Cross Country,2018-12-21,RM,Recreational Management,a5dfe6ad-c59a-45a5-864b-d1ade24abd2f,578be4fbf764effe0672e7fe
1911,RM225B,2019-01-01,41x95lbhs-,5abe8a6646c8802e00351d99,Winter Camping,2018-12-21,RM,Recreational Management,a5dfe6ad-c59a-45a5-864b-d1ade24abd2f,578be4fbf764effe0672e7fe
1912,RM225C,2019-01-01,EJW9cgb3sZ,5abe88a46b8dd62e00fe4b97,Backcountry Skiing,2018-12-21,RM,Recreational Management,a5dfe6ad-c59a-45a5-864b-d1ade24abd2f,578be4fbf764effe0672e7fe
1913,RM301,2016-01-01,Vygi9gZnsZ,b1cea474-75d1-4779-ae65-da5c31628ba0,Family Recreation,2016-01-01,RM,Recreational Management,a5dfe6ad-c59a-45a5-864b-d1ade24abd2f,578be4fbf764effe0672e7fe
1914,RM304,2016-01-01,EJZi5xWns-,1a3fd375-97ca-46c0-8ac4-66234264ca70,Leisure in Society,2016-01-01,RM,Recreational Management,a5dfe6ad-c59a-45a5-864b-d1ade24abd2f,578be4fbf764effe0672e7fe
1915,RM307,2020-01-01,EJhceZ3j-,5c92685aefe1172400a22723,Inclusion & Disabilities in Therapeutic Recreation,2019-12-01,RM,Recreational Management,a5dfe6ad-c59a-45a5-864b-d1ade24abd2f,578be4fbf764effe0672e7fe
1916,RM320,2022-01-01,Nkg2qgbnoZ,6049409580922700276f02bb,Program and Event Management,2021-12-01,RM,Recreational Management,a5dfe6ad-c59a-45a5-864b-d1ade24abd2f,578be4fbf764effe0672e7fe
1917,RM320L,2022-01-01,BkD1F7ejG,60494098e975940027eec812,Program and Event Management Lab,2021-12-01,RM,Recreational Management,a5dfe6ad-c59a-45a5-864b-d1ade24abd2f,578be4fbf764effe0672e7fe
1918,RM340,2019-01-01,rJ1KeElif,5ac2b076d77a182e0048e0f6,Commercial Recreation,2018-12-21,RM,Recreational Management,a5dfe6ad-c59a-45a5-864b-d1ade24abd2f,578be4fbf764effe0672e7fe
1919,RM342,2016-01-01,N1-hqxZhiZ,d9bf34aa-3e76-4281-afb5-5b49ecc2d171,Environmental Interpretation,2016-01-01,RM,Recreational Management,a5dfe6ad-c59a-45a5-864b-d1ade24abd2f,578be4fbf764effe0672e7fe
1920,RM343,2016-01-01,4yMhcgbhjZ,f361c5c1-22ad-4633-98d5-d79b75f03fd4,Experiential Education,2016-01-01,RM,Recreational Management,a5dfe6ad-c59a-45a5-864b-d1ade24abd2f,578be4fbf764effe0672e7fe
1921,RM366,2019-01-01,EJ69gZ2oZ,5ac2acabd77a182e0048e0dc,Adaptive Recreation Skills,2018-12-21,RM,Recreational Management,a5dfe6ad-c59a-45a5-864b-d1ade24abd2f,578be4fbf764effe0672e7fe
1922,RM366L,2019-01-01,B1dmp7ejz,5ac2ad2087c4382e00fca53d,Adaptive Recreation Skills Lab,2018-12-21,RM,Recreational Management,a5dfe6ad-c59a-45a5-864b-d1ade24abd2f,578be4fbf764effe0672e7fe
1923,RM370,2016-01-01,Nkxa5gbhj-,41ca5a3e-7c62-4f0e-9609-d0739afb99bb,Therapeutic Recreation: Introduction,2016-01-01,RM,Recreational Management,a5dfe6ad-c59a-45a5-864b-d1ade24abd2f,578be4fbf764effe0672e7fe
1924,RM371,2022-01-01,EkZaqgbhjb,6283f7153eea2b752c2b809c,Therapeutic Recreation: Evidence Practice,2021-12-01,RM,Recreational Management,a5dfe6ad-c59a-45a5-864b-d1ade24abd2f,578be4fbf764effe0672e7fe
1925,RM373R,2022-01-01,Ny05e-3jZ,61f86086f33772192a34fde5,Applied Therapeutic Recreation,2021-12-01,RM,Recreational Management,a5dfe6ad-c59a-45a5-864b-d1ade24abd2f,578be4fbf764effe0672e7fe
1926,RM423,2016-01-01,Nyg05eZ2oW,b7e75956-59e8-45d6-a5e1-ce1eb9c5f6fe,Resource Management,2021-12-01,RM,Recreational Management,a5dfe6ad-c59a-45a5-864b-d1ade24abd2f,578be4fbf764effe0672e7fe
1927,RM471,2022-01-01,V1WAcxb3sb,61f81e655b73e6b42926c02c,Therapeutic Recreation: Assessment and Evaluation,2021-12-01,RM,Recreational Management,a5dfe6ad-c59a-45a5-864b-d1ade24abd2f,578be4fbf764effe0672e7fe
1928,RM472,2016-01-01,41GRceZ3o-,74d1816f-ca21-4d4d-b9c4-f826eb614771,Therapeutic Recreation: Program Dynamic,2016-01-01,RM,Recreational Management,a5dfe6ad-c59a-45a5-864b-d1ade24abd2f,578be4fbf764effe0672e7fe
1929,RM473,2022-01-01,EJkixWhj-,61f81ef02952d95192dd2c0c,Therapeutic Recreation: Advancement of the Profession,2021-12-01,RM,Recreational Management,a5dfe6ad-c59a-45a5-864b-d1ade24abd2f,578be4fbf764effe0672e7fe
1930,RM483,2017-05-01,4klJjgWnoZ,591ce6489e3e9a0100865abf,Venue Management in Recreation,2017-05-17,RM,Recreational Management,a5dfe6ad-c59a-45a5-864b-d1ade24abd2f,578be4fbf764effe0672e7fe
1931,RM486,2017-05-01,VyZksxb3oW,591ce6a89e3e9a0100865ac2,Managing Risk in Recreation,2017-05-17,RM,Recreational Management,a5dfe6ad-c59a-45a5-864b-d1ade24abd2f,578be4fbf764effe0672e7fe
1932,RM487,2016-01-01,4kMkjg-niZ,9158728d-69be-416c-8e10-62b5596ca181,Research and Evaluation,2016-01-01,RM,Recreational Management,a5dfe6ad-c59a-45a5-864b-d1ade24abd2f,578be4fbf764effe0672e7fe
1933,RM498A,2019-01-01,4yxgoxW2jW,5ac2ab4e45df502e00448a36,Recreation Management Senior Internship,2018-12-21,RM,Recreational Management,a5dfe6ad-c59a-45a5-864b-d1ade24abd2f,578be4fbf764effe0672e7fe
1934,RM498B,2019-01-01,Ekxilbnob,5ac2ac60d77a182e0048e0d4,Therapeutic Recreation Senior Internship,2018-12-21,RM,Recreational Management,a5dfe6ad-c59a-45a5-864b-d1ade24abd2f,578be4fbf764effe0672e7fe
1935,RM499R,2016-01-01,Vy-lsxW2s-,67d20f85-9bf7-485e-a50b-20d7523f46f5,Research and Leadership Seminar,2016-01-01,RM,Recreational Management,a5dfe6ad-c59a-45a5-864b-d1ade24abd2f,578be4fbf764effe0672e7fe
1936,RUSS101,2016-01-01,41fgse-3sW,57bb4ebe-56a0-4163-b343-c2ce5c16fd19,Beginning Russian I,2016-01-01,RUSS,Russian,b117a5e3-6b22-42a5-a50f-04cd9039714d,578be868aeb3767907f3b4ff
1937,RUSS102,2016-01-01,4y-ixb2oZ,cb7b776f-5858-45e0-85ff-2ef10287143f,Beginning Russian II,2016-01-01,RUSS,Russian,b117a5e3-6b22-42a5-a50f-04cd9039714d,578be868aeb3767907f3b4ff
1938,RUSS201,2016-01-01,EyeZsgZhjW,0f846e23-4df9-4b83-bc1b-de7ef6e4a999,Intermediate Russian I,2016-01-01,RUSS,Russian,b117a5e3-6b22-42a5-a50f-04cd9039714d,578be868aeb3767907f3b4ff
1939,RUSS202,2016-01-01,NJZWieb2sZ,21b71488-35bf-4f46-8ad9-546f050b34c8,Intermediate Russian II,2016-01-01,RUSS,Russian,b117a5e3-6b22-42a5-a50f-04cd9039714d,578be868aeb3767907f3b4ff
1940,RUSS301,2016-01-01,4yG-sxZ2iZ,8406fab0-5752-4358-af37-63c305bfe4b8,Advanced Russian I,2016-01-01,RUSS,Russian,b117a5e3-6b22-42a5-a50f-04cd9039714d,578be868aeb3767907f3b4ff
1941,RUSS302,2016-01-01,EkMixbns-,3bb96fd6-2007-4b6f-be25-95da786a3736,Advanced Russian II,2016-01-01,RUSS,Russian,b117a5e3-6b22-42a5-a50f-04cd9039714d,578be868aeb3767907f3b4ff
1942,RUSS340,2016-01-01,Eylfoe-2oZ,c11aa90f-5052-4b6f-8461-35674eddc6a8,Russian Literature - Translation,2016-01-01,RUSS,Russian,b117a5e3-6b22-42a5-a50f-04cd9039714d,578be868aeb3767907f3b4ff
1943,RUSS342,2016-01-01,E1WzjgbhoW,17796f8c-7d4b-4a01-8530-0766329dc864,Russian Culture,2016-01-01,RUSS,Russian,b117a5e3-6b22-42a5-a50f-04cd9039714d,578be868aeb3767907f3b4ff
1944,RUSS377,2016-01-01,NyMfjxW3ob,0341788d-250b-4152-a873-74b659c0d303,Russian Teaching Methods,2016-01-01,RUSS,Russian,b117a5e3-6b22-42a5-a50f-04cd9039714d,578be868aeb3767907f3b4ff
1945,RUSS490R,2016-01-01,4J7ie-hi-,2720263b-f149-49b7-a528-2098014df268,Independent Study in Russian,2016-01-01,RUSS,Russian,b117a5e3-6b22-42a5-a50f-04cd9039714d,578be868aeb3767907f3b4ff
1946,SCIED259,2019-01-01,NJZXhxno-,5c13d4fa58c14b24001a222a,Integrated Science,2018-12-21,SCIED,Science Education,5b9be536b3759c2e00056e54,578be4c4f764effe0672e7fb
1947,SCIED305,2020-01-01,EybXioe2oZ,5c4ba1f0b6f6a32400fa3eb3,Science Teaching Principles,2019-12-01,SCIED,Science Education,5b9be536b3759c2e00056e54,578be4c4f764effe0672e7fb
1948,SCIED405,2020-01-01,NJsjixnj-,5c4ba89f23d64124004ced32,Science Teaching Methods,2019-12-01,SCIED,Science Education,5b9be536b3759c2e00056e54,578be4c4f764effe0672e7fb
1949,SCIED410,2021-01-01,Skjr--QIV,5ffe39ef53637900260c73db,Middle School Science Teaching Methods,1970-01-01,SCIED,Science Education,5b9be536b3759c2e00056e54,578be4c4f764effe0672e7fb
1950,SCM361,2022-01-01,NyxEqjx3jb,6012f7d48ab64b00287e346b,Operations Management ,2021-12-01,SCM,Supply Chain Mangement,5a7c8015764c6f2e001dd508,59d3a09eb0e9130001e8a720
1951,SCM398R,2022-01-01,BkzktykvV,6012fe0e016ce30026cbd1c2,Business Supply Chain Internship,2021-12-01,SCM,Supply Chain Mangement,5a7c8015764c6f2e001dd508,59d3a09eb0e9130001e8a720
1952,SCM399R,2021-01-01,BJ1ZOvymI,5e41e7f630a85c25009b114b,Special Topics in Operations Management,2020-12-01,SCM,Supply Chain Mangement,5a7c8015764c6f2e001dd508,59d3a09eb0e9130001e8a720
1953,SCM461,2022-01-01,NJjcognjZ,6164c121187bad7c231ceb63,Advanced Topics in Operations Management,2021-12-01,SCM,Supply Chain Mangement,5a7c8015764c6f2e001dd508,59d3a09eb0e9130001e8a720
1954,SCM466,2022-01-01,Vkes5ox2i-,6047be757145280027ef2904,Global Sourcing,2021-12-01,SCM,Supply Chain Mangement,5a7c8015764c6f2e001dd508,59d3a09eb0e9130001e8a720
1955,SCM468,2022-01-01,4yWo5jl3sW,6047c0fd7145280027ef291a,Logistics Management,2021-12-01,SCM,Supply Chain Mangement,5a7c8015764c6f2e001dd508,59d3a09eb0e9130001e8a720
1956,SCM478,2022-01-01,NJhcie2i-,60130007c3ba0a0027e6c43a,Operations Analysis and Modeling,2021-12-01,SCM,Supply Chain Mangement,5a7c8015764c6f2e001dd508,59d3a09eb0e9130001e8a720
